Label,VoxelCount,Volume,Centroid.X,Centroid.Y,Centroid.Z
1356,25544,25544,687.217,580.672,60.419
1357,18579,18579,667.962,704.120,59.943
1358,15720,15720,603.831,713.307,60.276
1359,14682,14682,325.273,778.412,59.877
1360,15564,15564,320.422,868.021,60.750
1361,21471,21471,484.768,854.989,61.131
1362,28494,28494,492.906,893.519,60.579
1363,12195,12195,645.391,34.668,61.150
1364,19206,19206,833.770,51.312,61.281
1365,16180,16180,972.896,66.949,60.804
1366,15448,15448,454.616,259.483,61.611
1367,12573,12573,249.047,325.671,62.425
1368,21751,21751,856.167,381.430,60.808
1369,23131,23131,946.660,461.953,62.023
1370,17801,17801,920.866,487.370,61.869
1371,16071,16071,456.363,510.729,62.457
1372,15739,15739,386.329,524.413,61.780
1373,16742,16742,941.233,544.939,60.761
1374,13078,13078,96.441,558.877,59.841
1375,18954,18954,427.304,559.576,60.476
1376,6501,6501,1015.421,615.489,61.263
1377,27625,27625,599.984,653.825,61.792
1378,25337,25337,902.300,944.671,61.009
1379,6495,6495,617.629,6.198,61.578
1380,15650,15650,728.599,42.608,61.620
1381,18663,18663,467.742,138.653,61.856
1382,30439,30439,517.800,171.868,61.306
1383,18072,18072,665.602,217.929,62.182
1384,14737,14737,603.382,218.262,62.548
1385,21549,21549,827.888,279.259,62.430
1386,21439,21439,751.172,327.893,61.947
1387,28912,28912,673.258,435.230,61.437
1388,20568,20568,486.752,475.474,61.869
1389,15224,15224,393.121,483.399,61.549
1390,18022,18022,777.868,560.465,61.221
1391,17615,17615,742.457,593.715,61.125
1392,23008,23008,466.405,607.456,61.309
1393,14258,14258,160.497,673.148,61.695
1394,14331,14331,976.287,740.701,61.462
1395,16564,16564,280.141,745.818,61.413
1396,12438,12438,741.908,766.203,61.691
1397,23553,23553,621.099,780.979,61.503
1398,14462,14462,581.053,854.648,62.595
1399,17601,17601,651.562,901.377,61.973
1400,8052,8052,12.096,916.401,61.421
1401,15748,15748,163.720,1006.523,61.047
1402,7404,7404,196.276,8.796,61.933
1403,1512,1512,42.218,3.014,60.263
1404,15016,15016,153.455,77.499,62.174
1405,20721,20721,582.239,92.677,61.613
1406,16616,16616,966.861,227.309,62.428
1407,13242,13242,170.684,264.966,62.350
1408,11582,11582,972.074,316.460,61.798
1409,15276,15276,825.205,387.337,62.430
1410,18899,18899,778.650,431.911,62.342
1411,11217,11217,244.327,472.401,61.987
1412,3741,3741,56.439,486.401,58.630
1413,6770,6770,53.443,502.001,60.742
1414,4670,4670,238.849,510.436,60.105
1415,12823,12823,654.862,564.005,62.438
1416,22010,22010,490.933,560.293,62.059
1417,14031,14031,277.086,622.674,61.404
1418,11412,11412,132.284,647.829,61.118
1419,13462,13462,313.259,656.313,61.337
1420,12786,12786,299.988,691.376,62.439
1421,17804,17804,707.794,789.314,61.679
1422,17426,17426,753.005,848.599,60.974
1423,14440,14440,905.047,885.897,61.520
1424,19276,19276,694.834,968.666,61.154
1425,17216,17216,749.873,963.627,61.790
1426,21052,21052,661.042,974.158,61.373
1427,14132,14132,861.285,968.443,61.746
1428,16046,16046,697.482,1003.499,61.360
1429,7454,7454,643.455,8.524,61.439
1430,11982,11982,890.104,78.265,63.246
1431,10011,10011,258.757,76.337,63.083
1432,10208,10208,181.486,83.094,62.360
1433,14218,14218,973.668,150.636,62.070
1434,13908,13908,444.907,163.656,62.596
1435,3916,3916,811.836,287.822,61.106
1436,17019,17019,572.422,300.069,62.338
1437,14020,14020,813.468,429.192,63.035
1438,13333,13333,975.634,560.102,62.002
1439,11896,11896,140.624,603.036,62.713
1440,11948,11948,803.866,617.391,62.338
1441,17854,17854,738.815,644.303,63.369
1442,12366,12366,817.003,667.005,63.008
1443,14166,14166,375.580,688.552,62.863
1444,12429,12429,466.636,702.325,62.626
1445,12631,12631,41.737,732.194,61.575
1446,13496,13496,884.298,736.112,61.913
1447,13204,13204,136.769,745.250,62.619
1448,14673,14673,774.093,775.875,61.945
1449,15929,15929,486.078,790.022,62.733
1450,10287,10287,505.602,836.192,64.035
1451,13838,13838,454.031,841.956,62.760
1452,11700,11700,173.769,920.090,62.256
1453,14697,14697,28.933,940.314,61.436
1454,15471,15471,199.127,946.436,61.861
1455,10707,10707,431.259,1014.393,63.276
1456,13191,13191,238.970,102.213,62.829
1457,9464,9464,1013.925,95.060,62.766
1458,11496,11496,970.244,100.979,62.569
1459,13884,13884,782.101,121.253,62.128
1460,11069,11069,947.096,128.056,62.645
1461,11510,11510,1008.758,148.419,62.508
1462,16801,16801,960.708,178.346,62.764
1463,7257,7257,1010.577,187.408,63.912
1464,8358,8358,55.536,362.360,62.190
1465,3366,3366,134.131,462.387,61.756
1466,4099,4099,91.080,483.441,61.968
1467,29687,29687,497.843,604.889,61.570
1468,10708,10708,108.432,641.285,62.919
1469,13947,13947,768.463,736.694,62.893
1470,10845,10845,805.089,771.425,63.359
1471,13280,13280,230.875,820.567,62.764
1472,9604,9604,601.551,845.528,62.038
1473,16184,16184,528.652,888.083,63.595
1474,10919,10919,345.849,903.555,63.638
1475,11426,11426,131.544,957.099,62.032
1476,17408,17408,589.054,987.978,62.866
1477,2838,2838,575.278,1020.244,60.926
1478,1132,1132,728.469,3.275,63.095
1479,11384,11384,161.804,38.671,63.269
1480,14988,14988,215.613,50.929,63.066
1481,14593,14593,567.354,51.334,62.887
1482,13117,13117,197.988,110.582,63.386
1483,11604,11604,272.524,208.327,63.344
1484,9378,9378,925.057,221.912,63.827
1485,9267,9267,941.736,285.733,63.931
1486,11378,11378,933.568,417.913,63.082
1487,6153,6153,9.631,453.167,61.866
1488,829,829,67.170,494.256,62.801
1489,5543,5543,76.239,494.612,63.035
1490,10548,10548,795.060,587.925,62.786
1491,7950,7950,71.918,675.443,62.587
1492,7518,7518,353.477,700.958,63.916
1493,9488,9488,350.329,789.622,62.664
1494,10056,10056,570.089,814.366,63.823
1495,10314,10314,674.481,820.136,63.752
1496,9638,9638,58.837,980.228,62.771
1497,11938,11938,84.139,1002.801,62.869
1498,8270,8270,263.301,252.120,63.974
1499,14236,14236,416.306,386.621,63.761
1500,4025,4025,90.360,460.126,63.206
1501,683,683,77.794,488.426,59.836
1502,12991,12991,809.271,513.635,63.539
1503,12393,12393,718.353,600.613,63.368
1504,5507,5507,940.757,851.819,62.994
1505,13295,13295,116.826,870.442,63.170
1506,9883,9883,773.640,983.302,63.467
1507,14648,14648,502.000,995.898,64.306
1508,11468,11468,547.833,1007.943,63.956
1509,9828,9828,837.424,1010.209,63.142
1510,7784,7784,894.732,1011.838,63.025
1511,155,155,722.858,3.490,62.781
1512,14073,14073,327.088,33.654,63.066
1513,9163,9163,428.567,25.505,63.569
1514,9284,9284,504.226,90.231,63.381
1515,3578,3578,871.470,136.253,63.988
1516,6441,6441,38.009,141.488,64.154
1517,12099,12099,460.127,209.328,64.081
1518,5012,5012,53.780,333.855,64.240
1519,4206,4206,189.606,500.943,63.694
1520,8421,8421,146.711,805.687,63.609
1521,7363,7363,354.759,871.515,64.810
1522,10505,10505,421.020,945.113,64.702
1523,4783,4783,672.204,1016.937,64.048
1524,477,477,23.524,208.730,61.771
1525,4243,4243,1016.200,241.901,64.580
1526,4513,4513,147.672,270.197,63.349
1527,7874,7874,861.934,288.234,64.168
1528,4143,4143,9.833,287.321,63.278
1529,4449,4449,119.717,344.116,63.811
1530,5688,5688,31.320,405.439,63.372
1531,8941,8941,876.093,432.417,63.756
1532,2882,2882,154.414,481.200,64.215
1533,294,294,83.626,487.350,63.442
1534,9389,9389,807.175,549.192,64.575
1535,8714,8714,838.293,693.095,63.766
1536,5804,5804,924.757,821.567,64.332
1537,5884,5884,79.109,927.576,63.992
1538,7753,7753,166.827,963.630,64.816
1539,6242,6242,41.381,989.975,63.832
1540,1296,1296,121.613,3.201,63.902
1541,7682,7682,1000.265,70.548,64.314
1542,8282,8282,767.821,80.968,64.607
1543,10305,10305,300.036,175.020,64.144
1544,10124,10124,961.798,260.686,64.122
1545,1513,1513,272.998,356.884,64.562
1546,7551,7551,941.655,357.882,64.471
1547,7969,7969,945.462,380.572,64.247
1548,4439,4439,221.243,512.318,64.998
1549,2222,2222,153.301,534.860,65.297
1550,10077,10077,529.753,568.373,64.936
1551,3805,3805,610.487,736.244,66.037
1552,90,90,514.656,887.567,60.878
1553,6111,6111,823.336,921.158,64.949
1554,284,284,966.972,940.359,61.940
1555,9615,9615,606.946,947.176,64.648
1556,620,620,513.361,1020.161,63.616
1557,1092,1092,139.266,1020.205,62.289
1558,7024,7024,365.237,8.506,64.646
1559,1402,1402,498.293,3.192,65.462
1560,7332,7332,504.717,23.613,64.760
1561,6435,6435,927.957,20.975,65.303
1562,6673,6673,353.635,42.679,64.675
1563,8480,8480,383.261,42.798,64.552
1564,106,106,110.906,342.019,62.972
1565,428,428,208.327,452.231,62.666
1566,79,79,675.215,509.886,67.025
1567,273,273,13.678,581.842,64.777
1568,8871,8871,469.104,735.052,64.649
1569,1526,1526,941.818,838.853,64.102
1570,2337,2337,470.613,75.379,66.268
1571,4291,4291,98.606,96.003,64.984
1572,5947,5947,431.927,133.409,65.815
1573,3056,3056,978.456,205.241,65.497
1574,1686,1686,280.486,358.065,66.564
1575,2407,2407,1018.081,393.595,65.610
1576,1618,1618,221.509,464.651,65.052
1577,1028,1028,171.401,461.761,65.305
1578,6574,6574,713.590,538.986,65.366
1579,3730,3730,193.972,677.908,65.465
1580,5032,5032,687.314,762.547,65.327
1581,6707,6707,92.289,796.032,65.032
1582,4430,4430,882.434,822.722,65.191
1583,4099,4099,752.789,874.926,65.347
1584,4430,4430,40.555,22.271,65.677
1585,2284,2284,1012.711,124.408,65.803
1586,2978,2978,329.970,212.063,65.889
1587,2601,2601,128.428,257.314,64.967
1588,2705,2705,1014.552,303.435,66.530
1589,2649,2649,151.766,314.233,65.091
1590,268,268,157.507,434.362,64.907
1591,5187,5187,868.133,463.809,65.623
1592,3503,3503,883.230,519.661,65.488
1593,5295,5295,737.575,533.633,65.612
1594,1421,1421,1000.705,666.266,65.918
1595,4764,4764,100.298,728.617,65.545
1596,2293,2293,933.728,765.645,65.633
1597,4574,4574,837.798,832.199,65.473
1598,1540,1540,703.510,116.448,66.866
1599,228,228,346.991,273.605,65.461
1600,2738,2738,351.085,281.499,65.630
1601,946,946,599.352,305.860,66.200
1602,67,67,155.388,439.642,66.881
1603,702,702,1017.266,455.989,64.259
1604,104,104,189.452,687.385,64.173
1605,3433,3433,135.783,852.731,66.168
1606,2207,2207,688.167,863.451,66.174
1607,343,343,136.204,922.813,65.802
1608,467,467,55.330,241.317,65.792
1609,1258,1258,819.317,315.785,66.349
1610,426,426,967.291,480.594,66.915
1611,1173,1173,135.221,520.346,66.241
1612,1387,1387,254.850,525.637,66.478
1613,132,132,62.818,540.727,66.909
1614,441,441,17.692,582.710,65.422
1615,2985,2985,70.495,724.410,66.101
1616,248,248,256.145,730.387,64.435
1617,4325,4325,266.306,781.370,66.246
1618,2627,2627,114.332,829.959,66.274
1619,2820,2820,145.200,891.176,66.185
1620,1454,1454,951.094,919.925,66.685
1621,322,322,326.773,935.953,65.469
1622,2549,2549,50.124,1014.890,66.121
1623,1563,1563,574.133,5.106,66.667
1624,1590,1590,9.353,8.392,66.698
1625,1756,1756,402.471,96.062,66.853
1626,2498,2498,538.219,128.076,67.203
1627,1576,1576,545.742,222.390,67.072
1628,1169,1169,243.639,265.862,67.029
1629,989,989,99.798,287.824,66.215
1630,261,261,82.146,309.157,67.341
1631,741,741,330.221,331.973,68.043
1632,702,702,101.413,388.009,65.956
1633,839,839,802.334,401.503,66.982
1634,4126,4126,534.731,425.399,66.672
1635,236,236,137.339,529.411,65.496
1636,3340,3340,324.790,571.020,66.602
1637,296,296,963.115,618.679,66.419
1638,2082,2082,218.690,856.826,66.696
1639,2661,2661,559.007,884.245,66.653
1640,379,379,326.198,940.483,66.551
1641,2199,2199,634.708,989.197,66.741
1642,65,65,544.662,213.169,67.292
1643,1263,1263,868.148,226.923,67.260
1644,2075,2075,306.324,427.941,66.943
1645,664,664,294.452,477.553,66.880
1646,913,913,328.751,498.141,66.988
1647,1147,1147,544.616,912.861,66.946
1648,555,555,125.514,20.805,67.308
1649,288,288,430.851,50.441,67.372
1650,115,115,327.470,324.243,68.304
1651,870,870,908.562,380.760,67.694
1652,794,794,383.547,767.166,67.258
1653,638,638,331.661,817.412,67.337
1654,1067,1067,855.551,918.651,67.236
1655,500,500,907.524,980.438,67.310
1656,919,919,875.386,992.448,67.303
1657,821,821,600.474,1014.613,67.449
1658,507,507,494.199,1020.333,67.394
1659,709,709,396.492,16.992,67.700
1660,911,911,382.923,84.465,67.659
1661,884,884,298.903,296.420,67.766
1662,511,511,886.742,309.448,67.699
